experiment,scenario,run,backend,threads,block,cost,rebalance,city,link_cells,ticks,spawned,exited,parked,active,wall_ms,ms_per_tick,real_time_ratio,phase_a_ms,phase_b_ms,sync_ms,imbalance,window_imbalance,migration,repartitions,compile_ms,write_ms,state,sensor,exit,max_rss_kb,command
scaling,XL,2,balanced,4,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,34864.311,116.21437,8.6,17752.572,17109.508,61.141,1.1570,1.1569,0.0000,0,0.000,6.602,64ab7731653d7044,983297938725189583,0,2231564,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 4"
scaling,XL,3,balanced,4,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,35800.216,119.33405,8.4,18190.804,17606.986,62.377,1.1546,1.1546,0.0000,0,0.000,7.261,64ab7731653d7044,983297938725189583,0,2231260,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 4"
scaling,XL,1,balanced,8,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,20294.796,67.64932,14.8,10460.302,9832.040,37.498,1.1801,1.1309,0.0000,0,0.000,6.880,64ab7731653d7044,983297938725189583,0,2231548,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 8"
scaling,XL,2,balanced,8,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,20164.947,67.21649,14.9,10415.904,9746.540,35.867,1.1758,1.1251,0.0000,0,0.000,6.814,64ab7731653d7044,983297938725189583,0,2231328,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 8"
scaling,XL,3,balanced,8,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,21124.979,70.41660,14.2,10925.331,10197.115,39.825,1.1808,1.1298,0.0000,0,0.000,6.933,64ab7731653d7044,983297938725189583,0,2231296,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 8"
scaling,XL,1,balanced,16,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,13719.608,45.73203,21.9,7334.316,6381.616,25.279,1.2428,1.1068,0.0000,0,0.000,6.886,64ab7731653d7044,983297938725189583,0,2231328,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 16"
scaling,XL,2,balanced,16,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,13731.587,45.77196,21.8,7331.798,6396.379,25.713,1.2409,1.1098,0.0000,0,0.000,7.430,64ab7731653d7044,983297938725189583,0,2231340,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 16"
scaling,XL,3,balanced,16,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,13782.338,45.94113,21.8,7361.318,6417.743,26.318,1.2460,1.1145,0.0000,0,0.000,6.744,64ab7731653d7044,983297938725189583,0,2231256,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 16"
scaling,XL,1,balanced,32,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,13111.447,43.70482,22.9,6923.886,6182.075,835.644,1.5618,1.1710,0.0000,0,0.000,11.225,64ab7731653d7044,983297938725189583,0,2231632,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 32"
scaling,XL,2,balanced,32,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,12859.109,42.86370,23.3,6994.515,5858.983,590.586,1.5533,1.1212,0.0000,0,0.000,7.400,64ab7731653d7044,983297938725189583,0,2231536,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 32"
scaling,XL,3,balanced,32,64,cars,1,1024x1024,32,300,79734117,550633,75062980,4120504,14537.776,48.45925,20.6,7648.313,6883.264,1358.727,1.6955,1.1463,0.0000,0,0.000,8.852,64ab7731653d7044,983297938725189583,0,2231648,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend balanced --cost cars --threads 32"
scaling,XL,1,rayon,1,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,121882.667,406.27556,2.5,63176.020,58705.765,267.243,1.0000,1.0000,0.0000,0,0.000,7.091,64ab7731653d7044,983297938725189583,0,2231300,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 1"
scaling,XL,2,rayon,1,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,116664.421,388.88140,2.6,60551.555,56111.961,257.338,1.0000,1.0000,0.0000,0,0.000,8.000,64ab7731653d7044,983297938725189583,0,2231352,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 1"
scaling,XL,3,rayon,1,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,113519.483,378.39828,2.6,58969.325,54549.285,268.298,1.0000,1.0000,0.0000,0,0.000,6.928,64ab7731653d7044,983297938725189583,0,2231344,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 1"
scaling,XL,1,rayon,4,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,31928.998,106.42999,9.4,16603.689,15324.514,132.875,1.0112,1.0002,0.5840,0,0.000,6.809,64ab7731653d7044,983297938725189583,0,2231220,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 4"
scaling,XL,2,rayon,4,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,31395.192,104.65064,9.6,16361.031,15033.382,132.717,1.0094,1.0008,0.6039,0,0.000,7.213,64ab7731653d7044,983297938725189583,0,2231564,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 4"
scaling,XL,3,rayon,4,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,32544.118,108.48039,9.2,16931.567,15611.757,135.539,1.0099,1.0009,0.6040,0,0.000,7.388,64ab7731653d7044,983297938725189583,0,2231372,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 4"
scaling,XL,1,rayon,8,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,18028.504,60.09501,16.6,9581.188,8446.506,276.857,1.0051,1.0012,0.7936,0,0.000,7.113,64ab7731653d7044,983297938725189583,0,2231280,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 8"
scaling,XL,2,rayon,8,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,17384.338,57.94779,17.3,9244.449,8139.135,228.813,1.0048,1.0012,0.7945,0,0.000,7.014,64ab7731653d7044,983297938725189583,0,2231616,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 8"
scaling,XL,3,rayon,8,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,17334.529,57.78176,17.3,9226.604,8107.128,248.490,1.0053,1.0014,0.7908,0,0.000,9.375,64ab7731653d7044,983297938725189583,0,2231332,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 8"
scaling,XL,1,rayon,16,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,11871.096,39.57032,25.3,6464.909,5405.307,520.719,1.0062,1.0043,0.8939,0,0.000,6.854,64ab7731653d7044,983297938725189583,0,2231264,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 16"
scaling,XL,2,rayon,16,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,11870.167,39.56722,25.3,6477.701,5391.565,528.868,1.0073,1.0040,0.8945,0,0.000,7.310,64ab7731653d7044,983297938725189583,0,2231320,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 16"
scaling,XL,3,rayon,16,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,11628.411,38.76137,25.8,6348.479,5279.030,491.564,1.0072,1.0046,0.8910,0,0.000,7.023,64ab7731653d7044,983297938725189583,0,2231364,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 16"
scaling,XL,1,rayon,32,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,8899.707,29.66569,33.7,4928.985,3969.673,1001.316,1.0322,1.0260,0.9439,0,0.000,7.334,64ab7731653d7044,983297938725189583,0,2231468,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 32"
scaling,XL,2,rayon,32,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,8825.214,29.41738,34.0,4900.286,3923.949,957.890,1.0315,1.0246,0.9451,0,0.000,7.740,64ab7731653d7044,983297938725189583,0,2231588,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 32"
scaling,XL,3,rayon,32,64,-,0,1024x1024,32,300,79734117,550633,75062980,4120504,9131.026,30.43675,32.9,5041.275,4088.779,1087.834,1.0480,1.0322,0.9455,0,0.000,8.862,64ab7731653d7044,983297938725189583,0,2231456,"data/citysim-bench run --city 1024x1024 --load-state data/XL_rush_0730.state --duration 5m --backend rayon --threads 32"
balance,M_rush,1,static,8,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,5006.284,0.69532,1438.2,2782.193,2211.734,29.272,1.6255,1.2534,0.0000,0,0.000,0.466,742918d2b495a5ea,1074683736261648151,0,46296,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 8 --window-log data/windows_M_rush_static_8.log"
balance,M_rush,2,static,8,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,4370.253,0.60698,1647.5,2428.395,1931.216,23.289,1.5631,1.2733,0.0000,0,0.000,0.492,742918d2b495a5ea,1074683736261648151,0,46300,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 8 --window-log data/windows_M_rush_static_8.log"
balance,M_rush,3,static,8,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,4622.267,0.64198,1557.7,2576.505,2034.437,22.823,1.5825,1.2642,0.0000,0,0.000,0.493,742918d2b495a5ea,1074683736261648151,0,46296,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 8 --window-log data/windows_M_rush_static_8.log"
balance,M_rush,1,balanced,8,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,4128.710,0.57343,1743.9,2107.927,2010.748,24.028,1.5293,1.1771,0.0000,23,0.000,0.483,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 8 --window-log data/windows_M_rush_balanced-cars-every1_8.log"
balance,M_rush,2,balanced,8,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,4568.662,0.63454,1576.0,2339.289,2217.130,24.886,1.5431,1.1652,0.0000,23,0.000,0.517,742918d2b495a5ea,1074683736261648151,0,46356,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 8 --window-log data/windows_M_rush_balanced-cars-every1_8.log"
balance,M_rush,3,balanced,8,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,4215.065,0.58543,1708.2,2160.023,2044.215,24.470,1.5265,1.1759,0.0000,23,0.000,0.506,742918d2b495a5ea,1074683736261648151,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 8 --window-log data/windows_M_rush_balanced-cars-every1_8.log"
balance,M_rush,1,balanced,8,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,4450.436,0.61812,1617.8,2346.673,2092.404,23.854,1.5153,1.1241,0.0000,0,0.000,0.467,742918d2b495a5ea,1074683736261648151,0,46072,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 8 --window-log data/windows_M_rush_balanced-cars-every0_8.log"
balance,M_rush,2,balanced,8,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,3996.940,0.55513,1801.4,2108.942,1877.813,23.064,1.4998,1.1253,0.0000,0,0.000,0.518,742918d2b495a5ea,1074683736261648151,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 8 --window-log data/windows_M_rush_balanced-cars-every0_8.log"
balance,M_rush,3,balanced,8,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,4563.892,0.63387,1577.6,2411.870,2141.086,24.981,1.5141,1.1307,0.0000,0,0.000,0.493,742918d2b495a5ea,1074683736261648151,0,46316,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 8 --window-log data/windows_M_rush_balanced-cars-every0_8.log"
balance,M_rush,1,balanced,8,64,time,1,128x128,32,7200,2740106,159409,2504446,76251,4162.996,0.57819,1729.5,2161.147,1991.191,25.585,1.5001,1.1248,0.0001,23,0.000,0.465,742918d2b495a5ea,1074683736261648151,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 1 --threads 8 --window-log data/windows_M_rush_balanced-time-every1_8.log"
balance,M_rush,2,balanced,8,64,time,1,128x128,32,7200,2740106,159409,2504446,76251,4417.019,0.61347,1630.1,2288.461,2117.418,25.647,1.5217,1.1240,0.0002,23,0.000,0.481,742918d2b495a5ea,1074683736261648151,0,46296,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 1 --threads 8 --window-log data/windows_M_rush_balanced-time-every1_8.log"
balance,M_rush,3,balanced,8,64,time,1,128x128,32,7200,2740106,159409,2504446,76251,4396.375,0.61061,1637.7,2284.918,2100.481,24.632,1.5134,1.1198,0.0002,23,0.000,0.512,742918d2b495a5ea,1074683736261648151,0,46372,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 1 --threads 8 --window-log data/windows_M_rush_balanced-time-every1_8.log"
balance,M_rush,1,balanced,8,64,time,12,128x128,32,7200,2740106,159409,2504446,76251,3745.003,0.52014,1922.6,1964.260,1770.669,24.731,1.4623,1.1136,0.0000,1,0.000,0.473,742918d2b495a5ea,1074683736261648151,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 12 --threads 8 --window-log data/windows_M_rush_balanced-time-every12_8.log"
balance,M_rush,2,balanced,8,64,time,12,128x128,32,7200,2740106,159409,2504446,76251,4477.170,0.62183,1608.2,2342.243,2123.946,26.896,1.5215,1.1168,0.0000,1,0.000,0.505,742918d2b495a5ea,1074683736261648151,0,46364,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 12 --threads 8 --window-log data/windows_M_rush_balanced-time-every12_8.log"
balance,M_rush,3,balanced,8,64,time,12,128x128,32,7200,2740106,159409,2504446,76251,4266.856,0.59262,1687.4,2238.287,2017.632,23.595,1.5167,1.1567,0.0000,1,0.000,0.512,742918d2b495a5ea,1074683736261648151,0,46372,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 12 --threads 8 --window-log data/windows_M_rush_balanced-time-every12_8.log"
balance,M_rush,1,rayon,8,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,5333.573,0.74077,1349.9,2941.001,2386.740,1719.809,1.1073,1.0872,0.8022,0,0.000,0.459,742918d2b495a5ea,1074683736261648151,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend rayon --threads 8 --window-log data/windows_M_rush_rayon_8.log"
balance,M_rush,2,rayon,8,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,6690.210,0.92920,1076.2,3615.489,3067.050,2564.421,1.1150,1.0918,0.8013,0,0.000,0.697,742918d2b495a5ea,1074683736261648151,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend rayon --threads 8 --window-log data/windows_M_rush_rayon_8.log"
balance,M_rush,3,rayon,8,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,5356.030,0.74389,1344.3,2953.595,2395.930,1784.062,1.1111,1.0887,0.8008,0,0.000,0.497,742918d2b495a5ea,1074683736261648151,0,46364,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend rayon --threads 8 --window-log data/windows_M_rush_rayon_8.log"
balance,M_rush,1,static,16,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,2645.895,0.36749,2721.2,1547.416,1076.018,17.237,1.6259,1.3438,0.0000,0,0.000,0.669,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 16 --window-log data/windows_M_rush_static_16.log"
balance,M_rush,2,static,16,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,2649.574,0.36800,2717.4,1559.751,1068.912,18.205,1.6375,1.3599,0.0000,0,0.000,0.488,742918d2b495a5ea,1074683736261648151,0,46276,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 16 --window-log data/windows_M_rush_static_16.log"
balance,M_rush,3,static,16,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,2660.323,0.36949,2706.4,1569.860,1070.745,18.230,1.6325,1.3485,0.0000,0,0.000,0.492,742918d2b495a5ea,1074683736261648151,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 16 --window-log data/windows_M_rush_static_16.log"
balance,M_rush,1,balanced,16,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,2517.854,0.34970,2859.6,1296.190,1200.425,21.839,1.5186,1.1823,0.0001,23,0.000,0.743,742918d2b495a5ea,1074683736261648151,0,46320,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 16 --window-log data/windows_M_rush_balanced-cars-every1_16.log"
balance,M_rush,2,balanced,16,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,2608.266,0.36226,2760.5,1361.415,1224.185,62.095,1.4967,1.1639,0.0001,23,0.000,0.532,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 16 --window-log data/windows_M_rush_balanced-cars-every1_16.log"
balance,M_rush,3,balanced,16,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,2629.121,0.36516,2738.6,1351.430,1252.849,25.410,1.4922,1.1598,0.0001,23,0.000,0.498,742918d2b495a5ea,1074683736261648151,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 16 --window-log data/windows_M_rush_balanced-cars-every1_16.log"
balance,M_rush,1,balanced,16,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,2698.780,0.37483,2667.9,1479.638,1195.803,29.695,1.5169,1.1657,0.0000,0,0.000,0.523,742918d2b495a5ea,1074683736261648151,0,46376,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 16 --window-log data/windows_M_rush_balanced-cars-every0_16.log"
balance,M_rush,2,balanced,16,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,2874.266,0.39920,2505.0,1570.048,1282.993,62.768,1.5998,1.1788,0.0000,0,0.000,0.516,742918d2b495a5ea,1074683736261648151,0,46364,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 16 --window-log data/windows_M_rush_balanced-cars-every0_16.log"
balance,M_rush,3,balanced,16,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,2607.941,0.36221,2760.8,1431.236,1153.846,23.989,1.5001,1.1559,0.0000,0,0.000,0.566,742918d2b495a5ea,1074683736261648151,0,46368,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 16 --window-log data/windows_M_rush_balanced-cars-every0_16.log"
balance,M_rush,1,balanced,16,64,time,1,128x128,32,7200,2740106,159409,2504446,76251,2645.240,0.36739,2721.9,1383.395,1238.717,24.564,1.5103,1.1494,0.0003,23,0.000,0.515,742918d2b495a5ea,1074683736261648151,0,46312,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 1 --threads 16 --window-log data/windows_M_rush_balanced-time-every1_16.log"
balance,M_rush,2,balanced,16,64,time,1,128x128,32,7200,2740106,159409,2504446,76251,2599.016,0.36097,2770.3,1349.883,1227.391,25.355,1.5156,1.1602,0.0003,23,0.000,0.596,742918d2b495a5ea,1074683736261648151,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 1 --threads 16 --window-log data/windows_M_rush_balanced-time-every1_16.log"
balance,M_rush,3,balanced,16,64,time,1,128x128,32,7200,2740106,159409,2504446,76251,2598.720,0.36093,2770.6,1352.050,1224.202,22.496,1.5303,1.1435,0.0003,23,0.000,0.556,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 1 --threads 16 --window-log data/windows_M_rush_balanced-time-every1_16.log"
balance,M_rush,1,balanced,16,64,time,12,128x128,32,7200,2740106,159409,2504446,76251,2616.912,0.36346,2751.3,1383.719,1208.994,22.701,1.5077,1.1759,0.0000,1,0.000,0.532,742918d2b495a5ea,1074683736261648151,0,46388,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 12 --threads 16 --window-log data/windows_M_rush_balanced-time-every12_16.log"
balance,M_rush,2,balanced,16,64,time,12,128x128,32,7200,2740106,159409,2504446,76251,2569.735,0.35691,2801.8,1375.771,1171.937,24.586,1.4863,1.1787,0.0000,1,0.000,0.514,742918d2b495a5ea,1074683736261648151,0,46268,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 12 --threads 16 --window-log data/windows_M_rush_balanced-time-every12_16.log"
balance,M_rush,3,balanced,16,64,time,12,128x128,32,7200,2740106,159409,2504446,76251,2545.973,0.35361,2828.0,1369.279,1154.967,22.319,1.5136,1.2060,0.0000,1,0.000,0.506,742918d2b495a5ea,1074683736261648151,0,46236,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost time --rebalance-every 12 --threads 16 --window-log data/windows_M_rush_balanced-time-every12_16.log"
balance,M_rush,1,rayon,16,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,7130.770,0.99038,1009.7,3830.201,3288.008,4278.398,1.2318,1.1050,0.8999,0,0.000,0.526,742918d2b495a5ea,1074683736261648151,0,46356,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend rayon --threads 16 --window-log data/windows_M_rush_rayon_16.log"
balance,M_rush,2,rayon,16,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,6582.318,0.91421,1093.8,3517.750,3052.950,3901.568,1.2376,1.1076,0.8991,0,0.000,0.499,742918d2b495a5ea,1074683736261648151,0,46356,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend rayon --threads 16 --window-log data/windows_M_rush_rayon_16.log"
balance,M_rush,3,rayon,16,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,6564.217,0.91170,1096.9,3529.142,3022.198,3877.732,1.2386,1.1081,0.8990,0,0.000,0.461,742918d2b495a5ea,1074683736261648151,0,46372,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend rayon --threads 16 --window-log data/windows_M_rush_rayon_16.log"
balance,M_rush,1,static,24,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,2162.018,0.30028,3330.2,1241.876,884.150,69.808,1.6803,1.4021,0.0000,0,0.000,0.479,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 24 --window-log data/windows_M_rush_static_24.log"
balance,M_rush,2,static,24,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,2117.957,0.29416,3399.5,1217.307,864.658,50.521,1.6665,1.3845,0.0000,0,0.000,0.482,742918d2b495a5ea,1074683736261648151,0,46356,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 24 --window-log data/windows_M_rush_static_24.log"
balance,M_rush,3,static,24,64,-,0,128x128,32,7200,2740106,159409,2504446,76251,2127.185,0.29544,3384.8,1230.446,862.222,88.434,1.6562,1.3819,0.0000,0,0.000,0.542,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend static --threads 24 --window-log data/windows_M_rush_static_24.log"
balance,M_rush,1,balanced,24,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,1820.817,0.25289,3954.3,931.819,854.163,27.945,1.4946,1.1915,0.0001,23,0.000,0.458,742918d2b495a5ea,1074683736261648151,0,46332,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 24 --window-log data/windows_M_rush_balanced-cars-every1_24.log"
balance,M_rush,2,balanced,24,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,1887.874,0.26220,3813.8,961.830,891.783,30.045,1.5245,1.1789,0.0001,23,0.000,0.484,742918d2b495a5ea,1074683736261648151,0,46392,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 24 --window-log data/windows_M_rush_balanced-cars-every1_24.log"
balance,M_rush,3,balanced,24,64,cars,1,128x128,32,7200,2740106,159409,2504446,76251,2113.493,0.29354,3406.7,1080.248,996.181,185.714,1.5462,1.1603,0.0001,23,0.000,0.499,742918d2b495a5ea,1074683736261648151,0,46376,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 1 --threads 24 --window-log data/windows_M_rush_balanced-cars-every1_24.log"
balance,M_rush,1,balanced,24,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,2060.751,0.28622,3493.9,1112.949,910.625,57.845,1.5884,1.1696,0.0000,0,0.000,0.536,742918d2b495a5ea,1074683736261648151,0,46320,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 24 --window-log data/windows_M_rush_balanced-cars-every0_24.log"
balance,M_rush,2,balanced,24,64,cars,0,128x128,32,7200,2740106,159409,2504446,76251,2062.682,0.28648,3490.6,1110.170,914.324,77.395,1.5727,1.1612,0.0000,0,0.000,0.486,742918d2b495a5ea,1074683736261648151,0,46372,"data/citysim-bench run --city 128x128 --load-state data/M_rush_0700.state --duration 2h  --backend balanced --cost cars --rebalance-every 0 --threads 24 --window-log data/windows_M_rush_balanced-cars-every0_24.log"
